"ACCOUNT_ID","LIST_ID","EXT_CAMPAIGN_ID","EVENT_CAPTURED_DT","EVENT_STORED_DT","CAMPAIGN_ID","LAUNCH_ID","EXTERNAL_CAMPAIGN_ID","SF_CAMPAIGN_ID","CAMPAIGN_NAME","LAUNCH_NAME","LAUNCH_STATUS","LAUNCH_TYPE","LAUNCH_CHARSET","PURPOSE","SUBJECT","DESCRIPTION","PRODUCT_CATEGORY","PRODUCT_TYPE","MARKETING_STRATEGY","MARKETING_PROGRAM","LAUNCH_ERROR_CODE","LAUNCH_STARTED_DT","LAUNCH_COMPLETED_DT","FIRST_NAME","LAST_NAME","DISPATCHABLE_CREATED_USER_ID","DISPATCHABLE_TYPE","PROGRAM_ID","BRAND_ID","CREATOR_NAME"
"100341","23461",,"01-Jun-2019 21:15:21","01-Jun-2019 21:15:36","57941","66515181","","","Soham_Cust_9thApril_Help","","B","S","ISO-8859-1","P","","Soham_Cust_9thApril_Help","","","","","","01-Jun-2019 21:15:21","","","","","SmsCampaign","58061","","progtm"
"100341","23461",,"01-Jun-2019 21:15:22","01-Jun-2019 21:15:37","57941","66515181","","","Soham_Cust_9thApril_Help","","L","S","ISO-8859-1","P","","Soham_Cust_9thApril_Help","","","","","","","","","","","SmsCampaign","58061","","progtm"
"100341","23461",,"01-Jun-2019 21:15:22","01-Jun-2019 21:15:37","57941","66515181","","","Soham_Cust_9thApril_Help","","S","S","ISO-8859-1","P","","Soham_Cust_9thApril_Help","","","","","","","","","","","SmsCampaign","58061","","progtm"
"100341","23461",,"01-Jun-2019 21:15:23","01-Jun-2019 21:15:38","57941","66515181","","","Soham_Cust_9thApril_Help","","C","S","ISO-8859-1","P","","Soham_Cust_9thApril_Help","","","","","","","01-Jun-2019 21:15:23","","","","SmsCampaign","58061","","progtm"
"100341","3441",,"01-Jun-2019 21:25:24","01-Jun-2019 21:25:34","4108401","66515201","","","Soham_29thMay_Cust_2","","B","S","ISO-8859-1","P","","Soham_29thMay_Cust_2","","","","","","01-Jun-2019 21:25:24","","","","","SmsCampaign","4108461","","progtm"
"100341","3441",,"01-Jun-2019 21:25:25","01-Jun-2019 21:25:40","4108401","66515201","","","Soham_29thMay_Cust_2","","L","S","ISO-8859-1","P","","Soham_29thMay_Cust_2","","","","","","","","","","","SmsCampaign","4108461","","progtm"
"100341","3441",,"01-Jun-2019 21:25:25","01-Jun-2019 21:25:40","4108401","66515201","","","Soham_29thMay_Cust_2","","S","S","ISO-8859-1","P","","Soham_29thMay_Cust_2","","","","","","","","","","","SmsCampaign","4108461","","progtm"
"100341","3441",,"01-Jun-2019 21:25:26","01-Jun-2019 21:25:41","4108401","66515201","","","Soham_29thMay_Cust_2","","C","S","ISO-8859-1","P","","Soham_29thMay_Cust_2","","","","","","","01-Jun-2019 21:25:26","","","","SmsCampaign","4108461","","progtm"
"100341","23461",,"01-Jun-2019 12:39:18","01-Jun-2019 12:39:29","4123861","66514921","","","Soham_18thJune_Cust_1","","L","S","ISO-8859-1","P","","Soham_18thJune_Cust_1","","","","","","","","","","","SmsCampaign","4123941","","progtm"
"100341","23461",,"01-Jun-2019 12:39:18","01-Jun-2019 12:39:29","4140221","66514941","","","Soham_4thJuly_Cust_1","","L","S","ISO-8859-1","P","","Soham_4thJuly_Cust_1","","","","","","","","","","","SmsCampaign","4140341","","progtm"
"100341","23461",,"01-Jun-2019 12:39:18","01-Jun-2019 12:39:29","4123861","66514921","","","Soham_18thJune_Cust_1","","S","S","ISO-8859-1","P","","Soham_18thJune_Cust_1","","","","","","","","","","","SmsCampaign","4123941","","progtm"
"100341","23461",,"01-Jun-2019 12:39:18","01-Jun-2019 12:39:29","4140221","66514941","","","Soham_4thJuly_Cust_1","","S","S","ISO-8859-1","P","","Soham_4thJuly_Cust_1","","","","","","","","","","","SmsCampaign","4140341","","progtm"
"100341","23461",,"01-Jun-2019 12:39:17","01-Jun-2019 12:39:32","4123861","66514921","","","Soham_18thJune_Cust_1","","B","S","ISO-8859-1","P","","Soham_18thJune_Cust_1","","","","","","01-Jun-2019 12:39:17","","","","","SmsCampaign","4123941","","progtm"
"100341","23461",,"01-Jun-2019 12:39:17","01-Jun-2019 12:39:32","4140221","66514941","","","Soham_4thJuly_Cust_1","","B","S","ISO-8859-1","P","","Soham_4thJuly_Cust_1","","","","","","01-Jun-2019 12:39:17","","","","","SmsCampaign","4140341","","progtm"
"100341","23461",,"01-Jun-2019 12:39:19","01-Jun-2019 12:39:34","4140221","66514941","","","Soham_4thJuly_Cust_1","","C","S","ISO-8859-1","P","","Soham_4thJuly_Cust_1","","","","","","","01-Jun-2019 12:39:19","","","","SmsCampaign","4140341","","progtm"
"100341","23461",,"01-Jun-2019 12:39:19","01-Jun-2019 12:39:34","4123861","66514921","","","Soham_18thJune_Cust_1","","C","S","ISO-8859-1","P","","Soham_18thJune_Cust_1","","","","","","","01-Jun-2019 12:39:19","","","","SmsCampaign","4123941","","progtm"
"100341","23461",,"01-Jun-2019 12:54:10","01-Jun-2019 12:54:25","78441","66514961","","","Soham_23rdApril_Cust_1","","B","S","ISO-8859-1","P","","Soham_23rdApril_Cust_1","","","","","","01-Jun-2019 12:54:10","","","","","SmsCampaign","4085201","","progtm"
"100341","23461",,"01-Jun-2019 12:54:11","01-Jun-2019 12:54:26","78441","66514961","","","Soham_23rdApril_Cust_1","","L","S","ISO-8859-1","P","","Soham_23rdApril_Cust_1","","","","","","","","","","","SmsCampaign","4085201","","progtm"
"100341","23461",,"01-Jun-2019 12:54:11","01-Jun-2019 12:54:26","78441","66514961","","","Soham_23rdApril_Cust_1","","S","S","ISO-8859-1","P","","Soham_23rdApril_Cust_1","","","","","","","","","","","SmsCampaign","4085201","","progtm"
"100341","23461",,"01-Jun-2019 12:54:12","01-Jun-2019 12:54:27","78441","66514961","","","Soham_23rdApril_Cust_1","","C","S","ISO-8859-1","P","","Soham_23rdApril_Cust_1","","","","","","","01-Jun-2019 12:54:12","","","","SmsCampaign","4085201","","progtm"
"100341","23461",,"01-Jun-2019 13:15:25","01-Jun-2019 13:15:32","57941","66514981","","","Soham_Cust_9thApril_Help","","C","S","ISO-8859-1","P","","Soham_Cust_9thApril_Help","","","","","","","01-Jun-2019 13:15:25","","","","SmsCampaign","58061","","progtm"
"100341","23461",,"01-Jun-2019 13:15:23","01-Jun-2019 13:15:38","57941","66514981","","","Soham_Cust_9thApril_Help","","B","S","ISO-8859-1","P","","Soham_Cust_9thApril_Help","","","","","","01-Jun-2019 13:15:23","","","","","SmsCampaign","58061","","progtm"
"100341","23461",,"01-Jun-2019 13:15:24","01-Jun-2019 13:15:39","57941","66514981","","","Soham_Cust_9thApril_Help","","L","S","ISO-8859-1","P","","Soham_Cust_9thApril_Help","","","","","","","","","","","SmsCampaign","58061","","progtm"
"100341","23461",,"01-Jun-2019 13:15:24","01-Jun-2019 13:15:39","57941","66514981","","","Soham_Cust_9thApril_Help","","S","S","ISO-8859-1","P","","Soham_Cust_9thApril_Help","","","","","","","","","","","SmsCampaign","58061","","progtm"
"100341","3441",,"01-Jun-2019 13:25:33","01-Jun-2019 13:25:48","4108401","66515001","","","Soham_29thMay_Cust_2","","B","S","ISO-8859-1","P","","Soham_29thMay_Cust_2","","","","","","01-Jun-2019 13:25:33","","","","","SmsCampaign","4108461","","progtm"
"100341","3441",,"01-Jun-2019 13:25:33","01-Jun-2019 13:25:48","4108401","66515001","","","Soham_29thMay_Cust_2","","L","S","ISO-8859-1","P","","Soham_29thMay_Cust_2","","","","","","","","","","","SmsCampaign","4108461","","progtm"
"100341","3441",,"01-Jun-2019 13:25:34","01-Jun-2019 13:25:49","4108401","66515001","","","Soham_29thMay_Cust_2","","S","S","ISO-8859-1","P","","Soham_29thMay_Cust_2","","","","","","","","","","","SmsCampaign","4108461","","progtm"
"100341","3441",,"01-Jun-2019 13:25:34","01-Jun-2019 13:25:49","4108401","66515001","","","Soham_29thMay_Cust_2","","C","S","ISO-8859-1","P","","Soham_29thMay_Cust_2","","","","","","","01-Jun-2019 13:25:34","","","","SmsCampaign","4108461","","progtm"
"100341","23461",,"01-Jun-2019 16:39:20","01-Jun-2019 16:39:31","4140221","66515041","","","Soham_4thJuly_Cust_1","","B","S","ISO-8859-1","P","","Soham_4thJuly_Cust_1","","","","","","01-Jun-2019 16:39:20","","","","","SmsCampaign","4140341","","progtm"
"100341","23461",,"01-Jun-2019 16:39:20","01-Jun-2019 16:39:31","4123861","66515021","","","Soham_18thJune_Cust_1","","B","S","ISO-8859-1","P","","Soham_18thJune_Cust_1","","","","","","01-Jun-2019 16:39:20","","","","","SmsCampaign","4123941","","progtm"
"100341","23461",,"01-Jun-2019 16:39:22","01-Jun-2019 16:39:34","4123861","66515021","","","Soham_18thJune_Cust_1","","S","S","ISO-8859-1","P","","Soham_18thJune_Cust_1","","","","","","","","","","","SmsCampaign","4123941","","progtm"
"100341","23461",,"01-Jun-2019 16:39:23","01-Jun-2019 16:39:35","4123861","66515021","","","Soham_18thJune_Cust_1","","C","S","ISO-8859-1","P","","Soham_18thJune_Cust_1","","","","","","","01-Jun-2019 16:39:23","","","","SmsCampaign","4123941","","progtm"
"100341","23461",,"01-Jun-2019 16:39:22","01-Jun-2019 16:39:37","4140221","66515041","","","Soham_4thJuly_Cust_1","","L","S","ISO-8859-1","P","","Soham_4thJuly_Cust_1","","","","","","","","","","","SmsCampaign","4140341","","progtm"
"100341","23461",,"01-Jun-2019 16:39:22","01-Jun-2019 16:39:37","4123861","66515021","","","Soham_18thJune_Cust_1","","L","S","ISO-8859-1","P","","Soham_18thJune_Cust_1","","","","","","","","","","","SmsCampaign","4123941","","progtm"
"100341","23461",,"01-Jun-2019 16:39:22","01-Jun-2019 16:39:37","4140221","66515041","","","Soham_4thJuly_Cust_1","","S","S","ISO-8859-1","P","","Soham_4thJuly_Cust_1","","","","","","","","","","","SmsCampaign","4140341","","progtm"
"100341","23461",,"01-Jun-2019 16:39:23","01-Jun-2019 16:39:38","4140221","66515041","","","Soham_4thJuly_Cust_1","","C","S","ISO-8859-1","P","","Soham_4thJuly_Cust_1","","","","","","","01-Jun-2019 16:39:23","","","","SmsCampaign","4140341","","progtm"
"100341","23461",,"01-Jun-2019 16:54:07","01-Jun-2019 16:54:22","78441","66515061","","","Soham_23rdApril_Cust_1","","B","S","ISO-8859-1","P","","Soham_23rdApril_Cust_1","","","","","","01-Jun-2019 16:54:07","","","","","SmsCampaign","4085201","","progtm"
"100341","23461",,"01-Jun-2019 16:54:08","01-Jun-2019 16:54:23","78441","66515061","","","Soham_23rdApril_Cust_1","","L","S","ISO-8859-1","P","","Soham_23rdApril_Cust_1","","","","","","","","","","","SmsCampaign","4085201","","progtm"
"100341","23461",,"01-Jun-2019 16:54:08","01-Jun-2019 16:54:23","78441","66515061","","","Soham_23rdApril_Cust_1","","S","S","ISO-8859-1","P","","Soham_23rdApril_Cust_1","","","","","","","","","","","SmsCampaign","4085201","","progtm"
"100341","23461",,"01-Jun-2019 16:54:09","01-Jun-2019 16:54:24","78441","66515061","","","Soham_23rdApril_Cust_1","","C","S","ISO-8859-1","P","","Soham_23rdApril_Cust_1","","","","","","","01-Jun-2019 16:54:09","","","","SmsCampaign","4085201","","progtm"
"100341","23461",,"01-Jun-2019 17:15:27","01-Jun-2019 17:15:42","57941","66515081","","","Soham_Cust_9thApril_Help","","B","S","ISO-8859-1","P","","Soham_Cust_9thApril_Help","","","","","","01-Jun-2019 17:15:27","","","","","SmsCampaign","58061","","progtm"
"100341","23461",,"01-Jun-2019 17:15:28","01-Jun-2019 17:15:43","57941","66515081","","","Soham_Cust_9thApril_Help","","L","S","ISO-8859-1","P","","Soham_Cust_9thApril_Help","","","","","","","","","","","SmsCampaign","58061","","progtm"
"100341","23461",,"01-Jun-2019 17:15:28","01-Jun-2019 17:15:43","57941","66515081","","","Soham_Cust_9thApril_Help","","S","S","ISO-8859-1","P","","Soham_Cust_9thApril_Help","","","","","","","","","","","SmsCampaign","58061","","progtm"
"100341","23461",,"01-Jun-2019 17:15:29","01-Jun-2019 17:15:44","57941","66515081","","","Soham_Cust_9thApril_Help","","C","S","ISO-8859-1","P","","Soham_Cust_9thApril_Help","","","","","","","01-Jun-2019 17:15:29","","","","SmsCampaign","58061","","progtm"
"100341","3441",,"01-Jun-2019 17:25:27","01-Jun-2019 17:25:33","4108401","66515101","","","Soham_29thMay_Cust_2","","L","S","ISO-8859-1","P","","Soham_29thMay_Cust_2","","","","","","","","","","","SmsCampaign","4108461","","progtm"
"100341","3441",,"01-Jun-2019 17:25:27","01-Jun-2019 17:25:42","4108401","66515101","","","Soham_29thMay_Cust_2","","B","S","ISO-8859-1","P","","Soham_29thMay_Cust_2","","","","","","01-Jun-2019 17:25:27","","","","","SmsCampaign","4108461","","progtm"
"100341","3441",,"01-Jun-2019 17:25:27","01-Jun-2019 17:25:42","4108401","66515101","","","Soham_29thMay_Cust_2","","S","S","ISO-8859-1","P","","Soham_29thMay_Cust_2","","","","","","","","","","","SmsCampaign","4108461","","progtm"
"100341","3441",,"01-Jun-2019 17:25:28","01-Jun-2019 17:25:43","4108401","66515101","","","Soham_29thMay_Cust_2","","C","S","ISO-8859-1","P","","Soham_29thMay_Cust_2","","","","","","","01-Jun-2019 17:25:28","","","","SmsCampaign","4108461","","progtm"
"100341","23461",,"30-May-2019 20:37:05","30-May-2019 20:37:20","4123861","66513601","","","Soham_18thJune_Cust_1","","B","S","ISO-8859-1","P","","Soham_18thJune_Cust_1","","","","","","30-May-2019 20:37:05","","","","","SmsCampaign","4123941","","progtm"
"100341","23461",,"30-May-2019 20:37:06","30-May-2019 20:37:21","4123861","66513601","","","Soham_18thJune_Cust_1","","L","S","ISO-8859-1","P","","Soham_18thJune_Cust_1","","","","","","","","","","","SmsCampaign","4123941","","progtm"
"100341","23461",,"30-May-2019 20:37:06","30-May-2019 20:37:21","4123861","66513601","","","Soham_18thJune_Cust_1","","S","S","ISO-8859-1","P","","Soham_18thJune_Cust_1","","","","","","","","","","","SmsCampaign","4123941","","progtm"
"100341","23461",,"30-May-2019 20:37:07","30-May-2019 20:37:22","4123861","66513601","","","Soham_18thJune_Cust_1","","C","S","ISO-8859-1","P","","Soham_18thJune_Cust_1","","","","","","","30-May-2019 20:37:07","","","","SmsCampaign","4123941","","progtm"
"100341","23461",,"30-May-2019 20:39:06","30-May-2019 20:39:21","4140221","66513621","","","Soham_4thJuly_Cust_1","","B","S","ISO-8859-1","P","","Soham_4thJuly_Cust_1","","","","","","30-May-2019 20:39:06","","","","","SmsCampaign","4140341","","progtm"
"100341","23461",,"30-May-2019 20:39:07","30-May-2019 20:39:22","4140221","66513621","","","Soham_4thJuly_Cust_1","","L","S","ISO-8859-1","P","","Soham_4thJuly_Cust_1","","","","","","","","","","","SmsCampaign","4140341","","progtm"
"100341","23461",,"30-May-2019 20:39:07","30-May-2019 20:39:22","4140221","66513621","","","Soham_4thJuly_Cust_1","","S","S","ISO-8859-1","P","","Soham_4thJuly_Cust_1","","","","","","","","","","","SmsCampaign","4140341","","progtm"
"100341","23461",,"30-May-2019 20:39:08","30-May-2019 20:39:23","4140221","66513621","","","Soham_4thJuly_Cust_1","","C","S","ISO-8859-1","P","","Soham_4thJuly_Cust_1","","","","","","","30-May-2019 20:39:08","","","","SmsCampaign","4140341","","progtm"
"100341","23461",,"30-May-2019 20:54:15","30-May-2019 20:54:25","78441","66513641","","","Soham_23rdApril_Cust_1","","S","S","ISO-8859-1","P","","Soham_23rdApril_Cust_1","","","","","","","","","","","SmsCampaign","4085201","","progtm"
"100341","23461",,"30-May-2019 20:54:14","30-May-2019 20:54:29","78441","66513641","","","Soham_23rdApril_Cust_1","","B","S","ISO-8859-1","P","","Soham_23rdApril_Cust_1","","","","","","30-May-2019 20:54:14","","","","","SmsCampaign","4085201","","progtm"
"100341","23461",,"30-May-2019 20:54:15","30-May-2019 20:54:30","78441","66513641","","","Soham_23rdApril_Cust_1","","L","S","ISO-8859-1","P","","Soham_23rdApril_Cust_1","","","","","","","","","","","SmsCampaign","4085201","","progtm"
"100341","23461",,"30-May-2019 20:54:15","30-May-2019 20:54:30","78441","66513641","","","Soham_23rdApril_Cust_1","","C","S","ISO-8859-1","P","","Soham_23rdApril_Cust_1","","","","","","","30-May-2019 20:54:15","","","","SmsCampaign","4085201","","progtm"
"100341","23461",,"30-May-2019 21:13:11","30-May-2019 21:13:26","57941","66513661","","","Soham_Cust_9thApril_Help","","B","S","ISO-8859-1","P","","Soham_Cust_9thApril_Help","","","","","","30-May-2019 21:13:11","","","","","SmsCampaign","58061","","progtm"
"100341","23461",,"30-May-2019 21:13:12","30-May-2019 21:13:27","57941","66513661","","","Soham_Cust_9thApril_Help","","L","S","ISO-8859-1","P","","Soham_Cust_9thApril_Help","","","","","","","","","","","SmsCampaign","58061","","progtm"
"100341","23461",,"30-May-2019 21:13:12","30-May-2019 21:13:27","57941","66513661","","","Soham_Cust_9thApril_Help","","S","S","ISO-8859-1","P","","Soham_Cust_9thApril_Help","","","","","","","","","","","SmsCampaign","58061","","progtm"
"100341","23461",,"30-May-2019 21:13:13","30-May-2019 21:13:28","57941","66513661","","","Soham_Cust_9thApril_Help","","C","S","ISO-8859-1","P","","Soham_Cust_9thApril_Help","","","","","","","30-May-2019 21:13:13","","","","SmsCampaign","58061","","progtm"
"100341","3441",,"30-May-2019 21:25:12","30-May-2019 21:25:27","4108401","66513681","","","Soham_29thMay_Cust_2","","B","S","ISO-8859-1","P","","Soham_29thMay_Cust_2","","","","","","30-May-2019 21:25:12","","","","","SmsCampaign","4108461","","progtm"
"100341","3441",,"30-May-2019 21:25:13","30-May-2019 21:25:28","4108401","66513681","","","Soham_29thMay_Cust_2","","L","S","ISO-8859-1","P","","Soham_29thMay_Cust_2","","","","","","","","","","","SmsCampaign","4108461","","progtm"
"100341","3441",,"30-May-2019 21:25:13","30-May-2019 21:25:28","4108401","66513681","","","Soham_29thMay_Cust_2","","S","S","ISO-8859-1","P","","Soham_29thMay_Cust_2","","","","","","","","","","","SmsCampaign","4108461","","progtm"
"100341","3441",,"30-May-2019 21:25:14","30-May-2019 21:25:29","4108401","66513681","","","Soham_29thMay_Cust_2","","C","S","ISO-8859-1","P","","Soham_29thMay_Cust_2","","","","","","","30-May-2019 21:25:14","","","","SmsCampaign","4108461","","progtm"
"100341","23461",,"30-May-2019 06:34:50","30-May-2019 06:35:05","151058121","66512421","","","Bug_29827694_tEST_1","","C","X","ISO-8859-1","P","","Bug_29827694_tEST_1","","","","","","30-May-2019 06:34:50","30-May-2019 06:34:50","","","","SmsCampaign","","","progtm"
"100341","23461",,"30-May-2019 06:34:50","30-May-2019 06:35:05","151058121","66512361","","","Bug_29827694_tEST_1","","C","V","ISO-8859-1","P","","Bug_29827694_tEST_1","","","","","","30-May-2019 06:34:50","30-May-2019 06:34:50","","","","SmsCampaign","","","progtm"
"100341","23461",,"30-May-2019 06:49:19","30-May-2019 06:49:34","151058121","66512441","","","Bug_29827694_tEST_1","","B","S","ISO-8859-1","P","","Bug_29827694_tEST_1","","","","","","30-May-2019 06:49:19","","","","","SmsCampaign","","","progtm"
"100341","23461",,"30-May-2019 06:49:19","30-May-2019 06:49:34","151058121","66512441","","","Bug_29827694_tEST_1","","L","S","ISO-8859-1","P","","Bug_29827694_tEST_1","","","","","","","","","","","SmsCampaign","","","progtm"
"100341","23461",,"30-May-2019 06:49:19","30-May-2019 06:49:34","151058121","66512441","","","Bug_29827694_tEST_1","","S","S","ISO-8859-1","P","","Bug_29827694_tEST_1","","","","","","","","","","","SmsCampaign","","","progtm"
"100341","23461",,"30-May-2019 06:49:20","30-May-2019 06:49:35","151058121","66512441","","","Bug_29827694_tEST_1","","C","S","ISO-8859-1","P","","Bug_29827694_tEST_1","","","","","","","30-May-2019 06:49:20","","","","SmsCampaign","","","progtm"
"100341","4090121",,"30-May-2019 07:07:01","30-May-2019 07:07:16","114138861","66512461","","","R_OpenMarket_OptedInCamp1","","B","S","ISO-8859-1","P","","","","","","","","30-May-2019 07:07:01","","","","","SmsCampaign","","","progtm"
"100341","4090121",,"30-May-2019 07:07:01","30-May-2019 07:07:16","114138861","66512461","","","R_OpenMarket_OptedInCamp1","","L","S","ISO-8859-1","P","","","","","","","","","","","","","SmsCampaign","","","progtm"
"100341","4090121",,"30-May-2019 07:07:01","30-May-2019 07:07:16","114138861","66512461","","","R_OpenMarket_OptedInCamp1","","S","S","ISO-8859-1","P","","","","","","","","","","","","","SmsCampaign","","","progtm"
"100341","4090121",,"30-May-2019 07:07:03","30-May-2019 07:07:18","114138861","66512461","","","R_OpenMarket_OptedInCamp1","","C","S","ISO-8859-1","P","","","","","","","","","30-May-2019 07:07:03","","","","SmsCampaign","","","progtm"
"100341","4090121",,"30-May-2019 07:12:19","30-May-2019 07:12:31","114138861","66512481","","","R_OpenMarket_OptedInCamp1","","L","S","ISO-8859-1","P","","","","","","","","","","","","","SmsCampaign","","","progtm"
"100341","4090121",,"30-May-2019 07:12:19","30-May-2019 07:12:31","114138861","66512481","","","R_OpenMarket_OptedInCamp1","","S","S","ISO-8859-1","P","","","","","","","","","","","","","SmsCampaign","","","progtm"
"100341","4090121",,"30-May-2019 07:12:19","30-May-2019 07:12:31","114138861","66512481","","","R_OpenMarket_OptedInCamp1","","B","S","ISO-8859-1","P","","","","","","","","30-May-2019 07:12:19","","","","","SmsCampaign","","","progtm"
"100341","4090121",,"30-May-2019 07:12:20","30-May-2019 07:12:34","114138861","66512481","","","R_OpenMarket_OptedInCamp1","","C","S","ISO-8859-1","P","","","","","","","","","30-May-2019 07:12:20","","","","SmsCampaign","","","progtm"
"100341","4119141",,"30-May-2019 07:20:01","30-May-2019 07:20:16","4119081","66512501","","","mgageindiaspan_karix_MT_CHK","","B","S","ISO-8859-1","P","","","","","","","","30-May-2019 07:20:01","","","","","SmsCampaign","","","progtm"
"100341","4119141",,"30-May-2019 07:20:02","30-May-2019 07:20:17","4119081","66512501","","","mgageindiaspan_karix_MT_CHK","","L","S","ISO-8859-1","P","","","","","","","","","","","","","SmsCampaign","","","progtm"
"100341","4119141",,"30-May-2019 07:20:02","30-May-2019 07:20:17","4119081","66512501","","","mgageindiaspan_karix_MT_CHK","","S","S","ISO-8859-1","P","","","","","","","","","","","","","SmsCampaign","","","progtm"
"100341","4119141",,"30-May-2019 07:20:02","30-May-2019 07:20:17","4119081","66512501","","","mgageindiaspan_karix_MT_CHK","","C","S","ISO-8859-1","P","","","","","","","","","30-May-2019 07:20:02","","","","SmsCampaign","","","progtm"
"100341","4119141",,"30-May-2019 07:21:50","30-May-2019 07:22:05","4119081","66512521","","","mgageindiaspan_karix_MT_CHK","","B","S","ISO-8859-1","P","","","","","","","","30-May-2019 07:21:50","","","","","SmsCampaign","","","progtm"
"100341","4119141",,"30-May-2019 07:21:50","30-May-2019 07:22:05","4119081","66512521","","","mgageindiaspan_karix_MT_CHK","","L","S","ISO-8859-1","P","","","","","","","","","","","","","SmsCampaign","","","progtm"
"100341","4119141",,"30-May-2019 07:21:50","30-May-2019 07:22:05","4119081","66512521","","","mgageindiaspan_karix_MT_CHK","","S","S","ISO-8859-1","P","","","","","","","","","","","","","SmsCampaign","","","progtm"
"100341","4119141",,"30-May-2019 07:21:51","30-May-2019 07:22:06","4119081","66512521","","","mgageindiaspan_karix_MT_CHK","","C","S","ISO-8859-1","P","","","","","","","","","30-May-2019 07:21:51","","","","SmsCampaign","","","progtm"
"100341","23461",,"30-May-2019 07:23:57","30-May-2019 07:24:12","151058201","66512601","","","Bug_29827694_Test_2","","C","X","ISO-8859-1","P","","Bug_29827694_Test_2","","","","","","30-May-2019 07:23:57","30-May-2019 07:23:57","","","","SmsCampaign","","","progtm"
"100341","23461",,"30-May-2019 07:23:57","30-May-2019 07:24:12","151058201","66512541","","","Bug_29827694_Test_2","","C","V","ISO-8859-1","P","","Bug_29827694_Test_2","","","","","","30-May-2019 07:23:57","30-May-2019 07:23:57","","","","SmsCampaign","","","progtm"
"100341","23461",,"30-May-2019 08:39:21","30-May-2019 08:39:36","4123861","66512621","","","Soham_18thJune_Cust_1","","B","S","ISO-8859-1","P","","Soham_18thJune_Cust_1","","","","","","30-May-2019 08:39:21","","","","","SmsCampaign","4123941","","progtm"
"100341","23461",,"30-May-2019 08:39:21","30-May-2019 08:39:36","4123861","66512621","","","Soham_18thJune_Cust_1","","L","S","ISO-8859-1","P","","Soham_18thJune_Cust_1","","","","","","","","","","","SmsCampaign","4123941","","progtm"
"100341","23461",,"30-May-2019 08:39:26","30-May-2019 08:39:36","4140221","66512641","","","Soham_4thJuly_Cust_1","","C","S","ISO-8859-1","P","","Soham_4thJuly_Cust_1","","","","","","","30-May-2019 08:39:26","","","","SmsCampaign","4140341","","progtm"
"100341","23461",,"30-May-2019 08:39:21","30-May-2019 08:39:36","4123861","66512621","","","Soham_18thJune_Cust_1","","S","S","ISO-8859-1","P","","Soham_18thJune_Cust_1","","","","","","","","","","","SmsCampaign","4123941","","progtm"
"100341","23461",,"30-May-2019 08:39:25","30-May-2019 08:39:37","4140221","66512641","","","Soham_4thJuly_Cust_1","","L","S","ISO-8859-1","P","","Soham_4thJuly_Cust_1","","","","","","","","","","","SmsCampaign","4140341","","progtm"
"100341","23461",,"30-May-2019 08:39:23","30-May-2019 08:39:38","4123861","66512621","","","Soham_18thJune_Cust_1","","C","S","ISO-8859-1","P","","Soham_18thJune_Cust_1","","","","","","","30-May-2019 08:39:23","","","","SmsCampaign","4123941","","progtm"
"100341","23461",,"30-May-2019 08:39:24","30-May-2019 08:39:39","4140221","66512641","","","Soham_4thJuly_Cust_1","","B","S","ISO-8859-1","P","","Soham_4thJuly_Cust_1","","","","","","30-May-2019 08:39:24","","","","","SmsCampaign","4140341","","progtm"
"100341","23461",,"30-May-2019 08:39:25","30-May-2019 08:39:40","4140221","66512641","","","Soham_4thJuly_Cust_1","","S","S","ISO-8859-1","P","","Soham_4thJuly_Cust_1","","","","","","","","","","","SmsCampaign","4140341","","progtm"
"100341","23461",,"30-May-2019 08:54:10","30-May-2019 08:54:16","78441","66512661","","","Soham_23rdApril_Cust_1","","C","S","ISO-8859-1","P","","Soham_23rdApril_Cust_1","","","","","","","30-May-2019 08:54:10","","","","SmsCampaign","4085201","","progtm"
"100341","23461",,"30-May-2019 08:54:08","30-May-2019 08:54:23","78441","66512661","","","Soham_23rdApril_Cust_1","","B","S","ISO-8859-1","P","","Soham_23rdApril_Cust_1","","","","","","30-May-2019 08:54:08","","","","","SmsCampaign","4085201","","progtm"
"100341","23461",,"30-May-2019 08:54:09","30-May-2019 08:54:24","78441","66512661","","","Soham_23rdApril_Cust_1","","L","S","ISO-8859-1","P","","Soham_23rdApril_Cust_1","","","","","","","","","","","SmsCampaign","4085201","","progtm"
"100341","23461",,"30-May-2019 08:54:09","30-May-2019 08:54:24","78441","66512661","","","Soham_23rdApril_Cust_1","","S","S","ISO-8859-1","P","","Soham_23rdApril_Cust_1","","","","","","","","","","","SmsCampaign","4085201","","progtm"
"100341","3001",,"30-May-2019 09:00:04","30-May-2019 09:00:19","49581","66512681","","","V_7_Recurring_7_02_Daily_RichMsg","","B","S","ISO-8859-1","P","","","","","","","","30-May-2019 09:00:04","","","","","PushIOCampaign","","","progtm"
"100341","3001",,"30-May-2019 09:00:05","30-May-2019 09:00:20","49581","66512681","","","V_7_Recurring_7_02_Daily_RichMsg","","L","S","ISO-8859-1","P","","","","","","","","","","","","","PushIOCampaign","","","progtm"
"100341","3001",,"30-May-2019 09:00:05","30-May-2019 09:00:20","49581","66512681","","","V_7_Recurring_7_02_Daily_RichMsg","","S","S","ISO-8859-1","P","","","","","","","","","","","","","PushIOCampaign","","","progtm"
